residue,imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8
-0.027428530,-0.000904110,0.016619698,0.004824154,-0.024111639,-0.006083627,0.012366190,0.033004825,0.001635260
-0.027431891,0.016789468,0.021026461,0.006874348,-0.023103784,-0.006175066,0.012248713,0.033048130,0.001645843
-0.027435251,0.005986580,0.023920338,0.008933633,-0.022098279,-0.006263517,0.012130990,0.033091307,0.001656422
-0.027438609,0.000479393,0.026518627,0.010993194,-0.021095764,-0.006348993,0.012013024,0.033134355,0.001666995
-0.027441967,-0.014779363,0.028878066,0.013044217,-0.020096880,-0.006431508,0.011894817,0.033177276,0.001677563
-0.027445323,0.000128035,0.031090400,0.015077886,-0.019102267,-0.006511076,0.011776373,0.033220069,0.001688126
-0.027448678,0.000229274,0.033137409,0.017085386,-0.018112568,-0.006587711,0.011657695,0.033262733,0.001698683
-0.027452032,0.010517034,0.035035879,0.019057902,-0.017128421,-0.006661428,0.011538787,0.033305268,0.001709234
-0.027455385,0.006413130,0.036373464,0.020986618,-0.016150469,-0.006732240,0.011419650,0.033347674,0.001719781
-0.027458737,-0.007444089,0.037521282,0.022862718,-0.015179352,-0.006800161,0.011300288,0.033389952,0.001730322
-0.027462088,-0.004684434,0.037118609,0.024677389,-0.014215711,-0.006865206,0.011180705,0.033432100,0.001740857
-0.027465437,0.003344541,0.036522470,0.026421814,-0.013260186,-0.006927388,0.011060903,0.033474119,0.001751387
-0.027468785,0.006597986,0.035787179,0.028087178,-0.012313419,-0.006986722,0.010940885,0.033516008,0.001761912
-0.027472132,0.010031053,0.034967054,0.029664666,-0.011376050,-0.007043221,0.010820655,0.033557768,0.001772431
-0.027475478,0.009031257,0.033684044,0.031145463,-0.010448720,-0.007096900,0.010700215,0.033599397,0.001782944
-0.027478823,-0.001784419,0.032330636,0.032520753,-0.009532069,-0.007147773,0.010579568,0.033640897,0.001793452
-0.027482167,-0.012366628,0.030866949,0.033781722,-0.008626739,-0.007195853,0.010458719,0.033682266,0.001803954
-0.027485509,-0.007063018,0.029782249,0.033787402,-0.007733371,-0.007241156,0.010337668,0.033723505,0.001814451
-0.027488851,-0.001380633,0.028442522,0.033679505,-0.006852604,-0.007283694,0.010216421,0.033764614,0.001824942
-0.027492191,0.014776489,0.026742898,0.033467590,-0.005985081,-0.007323482,0.010094979,0.033805591,0.001835428
-0.027495530,0.007913022,0.023169796,0.033161218,-0.005131441,-0.007360534,0.009973346,0.033846437,0.001845908
-0.027498868,0.006418480,0.019324792,0.032769946,-0.004292325,-0.007394864,0.009851525,0.033887153,0.001856382
-0.027502205,-0.009908910,0.015400755,0.032303336,-0.003468375,-0.007426486,0.009729518,0.033927737,0.001866851
-0.027505540,-0.006067580,0.011387206,0.031770947,-0.002660231,-0.007455414,0.009607330,0.033968189,0.001877314
-0.027508875,0.007507410,0.007710299,0.031182339,-0.001868534,-0.007481662,0.009484963,0.034008510,0.001887772
-0.027512208,0.004570726,0.005606460,0.030547071,-0.001093924,-0.007505244,0.009362420,0.034048699,0.001898223
-0.027515540,0.001251124,0.003938024,0.030303372,-0.000765712,-0.007526175,0.009239704,0.034088756,0.001908669
-0.027518871,-0.002336254,0.002580944,0.030031050,-0.000454787,-0.007544468,0.009116818,0.034128681,0.001919109
-0.027522201,-0.011076270,0.001411172,0.029738582,-0.000160707,-0.007560138,0.008993766,0.034168473,0.001929544
-0.027525529,-0.000481979,0.000932856,0.029434445,0.000116971,-0.007573197,0.008870550,0.034208132,0.001939972
-0.027528857,0.005170787,0.000412922,0.029127117,0.000378688,-0.007583662,0.008747173,0.034247659,0.001950395
-0.027532183,0.010977999,-0.000253512,0.028825073,0.000624886,-0.007591544,0.008623639,0.034287053,0.001960812
-0.027535508,0.012397325,-0.001533020,0.028536791,0.000856006,-0.007596860,0.008499950,0.034326314,0.001971223
-0.027538832,0.003654636,-0.002660380,0.028270748,0.001072491,-0.007599622,0.008376110,0.034365442,0.001981629
-0.027542155,-0.005662500,-0.003232069,0.028035422,0.001274783,-0.007599844,0.008252122,0.034404436,0.001992028
-0.027545476,0.003543084,-0.001874528,0.027359656,0.001463323,-0.007597542,0.008127988,0.034443296,0.002002422
-0.027548797,-0.003835545,0.001035589,0.026726605,0.001638553,-0.007592728,0.008003712,0.034482023,0.002012809
-0.027552116,0.006108083,0.001587862,0.026139791,0.001800915,-0.007585417,0.007879297,0.034520616,0.002023191
-0.027555434,-0.006428097,-0.000752437,0.025935575,0.001950852,-0.007575622,0.007754745,0.034559074,0.002033567
-0.027558751,0.005305836,-0.002351696,0.025729992,0.002088804,-0.007563359,0.007630061,0.034597398,0.002043937
-0.027562067,-0.004670817,-0.002178520,0.025471918,0.002215214,-0.007548641,0.007505247,0.034635588,0.002054301
-0.027565381,0.003606072,0.000243191,0.024720692,0.002330524,-0.007531481,0.007380306,0.034673642,0.002064659
-0.027568695,-0.003951135,0.003645520,0.023831439,0.002435175,-0.007511895,0.007255241,0.034711562,0.002075010
-0.027572007,0.006739806,0.004447203,0.022302749,0.002529609,-0.007489896,0.007130055,0.034749347,0.002085356
-0.027575318,0.006606669,0.001230233,0.020624424,0.002614269,-0.007465498,0.007004751,0.034786997,0.002095696
-0.027578628,-0.002250704,-0.003128463,0.018819264,0.002689595,-0.007438716,0.006879333,0.034824511,0.002106030
-0.027581936,-0.005822325,-0.007662104,0.016910069,0.002756031,-0.007409562,0.006753803,0.034861890,0.002116357
-0.027585244,0.004487158,-0.010989273,0.014919640,0.002814017,-0.007378052,0.006628164,0.034899132,0.002126679
-0.027588550,0.007179146,-0.011634603,0.012870778,0.002863997,-0.007344199,0.006502420,0.034936239,0.002136994
-0.027591855,0.003973754,-0.011341439,0.010786283,0.002575114,-0.006900114,0.006299967,0.034973210,0.002147304
-0.027595159,-0.004844313,-0.010417717,0.008688954,0.002279264,-0.006453881,0.006097423,0.035010044,0.002157607
-0.027598462,-0.008990353,-0.009171371,0.006601593,0.001977048,-0.006005681,0.005894801,0.035046742,0.002167904
-0.027601764,0.001220996,-0.007310992,0.004547000,0.001669065,-0.005555693,0.005692113,0.035083303,0.002178195
-0.027605064,0.001506287,-0.005576368,0.002547976,0.001355913,-0.005104100,0.005489370,0.035119728,0.002188479
-0.027608363,0.011982735,-0.004107941,0.000627320,0.001038192,-0.004651080,0.005286586,0.035156015,0.002198758
-0.027611661,0.003211411,-0.003490015,-0.001192167,0.000716502,-0.004196815,0.005083773,0.035192165,0.002209030
-0.027614958,0.004528825,-0.003082332,-0.002887685,0.000391441,-0.003741484,0.004880941,0.035228178,0.002219296
-0.027618254,-0.004284651,-0.002688492,-0.004436432,0.000063610,-0.003285270,0.004678104,0.035264053,0.002229555
-0.027621548,-0.008448648,-0.002112098,-0.005815610,-0.000266394,-0.002828352,0.004475273,0.035299790,0.002239809
-0.027624842,0.006129546,-0.000929870,-0.006541639,-0.000597970,-0.002370911,0.004272462,0.035335390,0.002250056
-0.027628134,-0.004853677,0.000641181,-0.007094331,-0.000930519,-0.001913127,0.004069680,0.035370851,0.002260297
-0.027631425,0.005495831,0.000117708,-0.006777922,-0.001370437,-0.001455180,0.003866942,0.035406174,0.002270531
-0.027634715,0.005764590,-0.000428458,-0.006358447,-0.001809872,-0.000997252,0.003664259,0.035441359,0.002280759
-0.027638003,0.000869178,-0.000863348,-0.005887142,-0.002247968,-0.000539523,0.003461643,0.035476405,0.002290981
-0.027641291,-0.009504772,-0.000759492,-0.005477796,-0.002683867,-0.000082174,0.003259106,0.035511312,0.002301196
-0.027644577,-0.001611744,0.001074771,-0.005068276,-0.003116713,0.000374616,0.003056660,0.035546080,0.002311405
-0.027647862,0.006408329,0.002779105,-0.004658999,-0.003545650,0.000830665,0.002854318,0.035580709,0.002321607
-0.027651146,-0.003761099,0.002669787,-0.004250386,-0.003969821,0.001285793,0.002652092,0.035615199,0.002331803
-0.027654428,0.003794039,-0.000129677,-0.003880698,-0.004388368,0.001739820,0.002449993,0.035649549,0.002341992
-0.027657710,-0.004421125,-0.002176209,-0.003498832,-0.004800435,0.002192564,0.002248034,0.035683759,0.002352175
-0.027660990,-0.008097258,-0.003793089,-0.003091529,-0.005205167,0.002643846,0.002046226,0.035717830,0.002362352
-0.027664269,-0.008909354,-0.003505195,-0.002459605,-0.005601705,0.003093485,0.001844583,0.035751760,0.002372522
-0.027667547,-0.005454463,-0.002507966,-0.001811262,-0.005989193,0.003541300,0.001643116,0.035785551,0.002382685
-0.027670823,0.007564852,-0.001077247,-0.001168776,-0.006366774,0.003987111,0.001441837,0.035819200,0.002392842
-0.027674099,0.005446028,0.000511114,-0.000554426,-0.006733592,0.004430737,0.001240758,0.035852710,0.002402992
-0.027677373,0.008486500,0.001981269,0.000009513,-0.007088791,0.004871998,0.001039892,0.035886078,0.002413136
-0.027680646,-0.007666006,0.002707082,0.000500762,-0.007431512,0.005310714,0.000839250,0.035919306,0.002423273
-0.027683918,0.007261757,0.002436895,0.000897046,-0.007760901,0.005746702,0.000638845,0.035952392,0.002433404
-0.027687188,-0.001791761,0.001444334,0.000985599,-0.008076099,0.006179784,0.000438689,0.035985337,0.002443528
-0.027690458,-0.005636827,0.000334130,0.000314102,-0.007417262,0.006254915,0.000291837,0.036018141,0.002453645
-0.027693726,0.005705348,-0.000887554,-0.000445719,-0.006742907,0.006326968,0.000145253,0.036050803,0.002463755
-0.027696993,0.000678128,-0.000426353,-0.001532081,-0.006052560,0.006395955,-0.000001055,0.036083323,0.002473859
-0.027700259,-0.009562480,0.000249906,-0.002633654,-0.005345750,0.006461884,-0.000147081,0.036115701,0.002483956
-0.027703524,0.000084753,0.000980951,-0.003691887,-0.004622005,0.006524767,-0.000292816,0.036147937,0.002494046
-0.027706787,0.009982359,0.001345210,-0.004648225,-0.003880853,0.006584613,-0.000438255,0.036180030,0.002504130
-0.027710049,0.015245690,0.000138846,-0.004148252,-0.003388245,0.006641433,-0.000583389,0.036211981,0.002514207
-0.027713310,0.011867411,-0.002616855,-0.003472940,-0.002877174,0.006695237,-0.000728211,0.036243789,0.002524277
-0.027716570,-0.001650582,-0.005439284,-0.002607397,-0.002347059,0.006746035,-0.000872714,0.036275455,0.002534340
-0.027719829,-0.010929079,-0.007723140,-0.001536731,-0.001797317,0.006793836,-0.001016891,0.036306977,0.002544397
-0.027723086,-0.012861176,-0.008302533,0.000465662,-0.001227365,0.006838653,-0.001160735,0.036338356,0.002554446
-0.027726342,0.004320832,-0.008212053,0.002666070,-0.000636620,0.006880493,-0.001304238,0.036369591,0.002564489
-0.027729597,-0.006031989,-0.005781369,0.005042493,-0.000024500,0.006919369,-0.001447392,0.036400683,0.002574525
-0.027732851,0.012240225,-0.007148941,0.007572930,0.000609577,0.006955289,-0.001590192,0.036431631,0.002584554
-0.027736104,-0.012856658,-0.010299239,0.010235381,0.001266195,0.006988264,-0.001732629,0.036462435,0.002594576
-0.027739355,-0.023147478,-0.013386021,0.013007845,0.001945935,0.007018305,-0.001874696,0.036493095,0.002604591
-0.027742605,-0.023481640,-0.011538482,0.015868323,0.002649381,0.007045421,-0.002016386,0.036523611,0.002614600
-0.027745854,-0.000089959,-0.008504407,0.018794814,0.003377115,0.007069622,-0.002157691,0.036553982,0.002624601
-0.027749102,0.002326398,-0.004561227,0.021765317,0.004129719,0.007090919,-0.002298605,0.036584208,0.002634595
-0.027752348,0.014066262,0.000013624,0.024757832,0.004907777,0.007109322,-0.002439120,0.036614290,0.002644582
-0.027755594,0.005045579,0.005325605,0.027750359,0.005711870,0.007124841,-0.002579229,0.036644226,0.002654563
-0.027758838,-0.008851263,0.010511727,0.030720898,0.006542582,0.007137487,-0.002718924,0.036674018,0.002664536
-0.027762080,-0.010963461,0.013932587,0.033647448,0.007400494,0.007147268,-0.002858199,0.036703664,0.002674502
-0.027765322,-0.007492992,0.016811562,0.036508009,0.008286190,0.007154197,-0.002997046,0.036733164,0.002684461
-0.027768563,0.006517470,0.019212726,0.039280580,0.009200253,0.007158282,-0.003135458,0.036762518,0.002694413
-0.027771802,0.011025254,0.021200154,0.041943161,0.010143264,0.007159534,-0.003273427,0.036791727,0.002704358
-0.027775040,0.006726671,0.022098931,0.044473751,0.011115806,0.007157963,-0.003410946,0.036820789,0.002714296
-0.027778276,-0.012101018,0.022653200,0.046850352,0.012118462,0.007153579,-0.003548008,0.036849706,0.002724227
-0.027781512,0.001013075,0.021413472,0.049050961,0.013151814,0.007146393,-0.003684607,0.036878475,0.002734151
-0.027784746,0.014786977,0.019683121,0.051053578,0.014216446,0.007136414,-0.003820733,0.036907098,0.002744067
-0.027787979,0.015986846,0.017128610,0.051424983,0.015312939,0.007123654,-0.003956381,0.036935575,0.002753976
-0.027791211,0.012842088,0.014133188,0.051551921,0.016441876,0.007108121,-0.004091543,0.036963904,0.002763878
-0.027794442,0.015175600,0.010897832,0.051409918,0.017603840,0.007089826,-0.004226211,0.036992086,0.002773773
-0.027797671,-0.002189723,0.007623523,0.050974498,0.018799414,0.007068780,-0.004360379,0.037020121,0.002783661
-0.027800900,-0.009430985,0.004511240,0.050221186,0.020029179,0.007044992,-0.004494039,0.037048008,0.002793541
-0.027804127,0.004311463,0.000725208,0.049125508,0.021293719,0.007018473,-0.004627184,0.037075747,0.002803414
-0.027807352,0.012615713,-0.002288788,0.047635883,0.022620722,0.006989232,-0.004759806,0.037103339,0.002813280
-0.027810577,0.004072832,-0.003097941,0.045758511,0.023980095,0.006957281,-0.004891899,0.037130782,0.002823138
-0.027813800,-0.010035505,-0.002960051,0.043472487,0.025368852,0.006922629,-0.005023455,0.037158077,0.002832989
-0.027817022,-0.024451399,-0.002109142,0.040756906,0.026784004,0.006885286,-0.005154466,0.037185224,0.002842833
-0.027820243,-0.019476982,0.001384608,0.035987046,0.028222566,0.006845262,-0.005284927,0.037212222,0.002852669
-0.027823463,-0.003904505,0.005136819,0.030342510,0.029681550,0.006802569,-0.005414828,0.037239071,0.002862498
-0.027826681,0.027913751,0.008031489,0.024294552,0.031157969,0.006757215,-0.005544164,0.037265772,0.002872320
-0.027829898,0.035607415,0.005394554,0.017890572,0.032648837,0.006709211,-0.005672926,0.037292323,0.002882134
-0.027833114,0.014733766,0.001624306,0.011177973,0.034151166,0.006658568,-0.005801108,0.037318725,0.002891941
-0.027836329,-0.010168005,-0.002862880,0.004204156,0.035661969,0.006605295,-0.005928702,0.037344977,0.002901740
-0.027839542,0.007225883,-0.009435214,-0.002983477,0.037178260,0.006549402,-0.006055701,0.037371080,0.002911532
-0.027842754,0.016489426,-0.012711126,-0.010337526,0.038697051,0.006490900,-0.006182098,0.037397033,0.002921317
-0.027845965,0.005095338,-0.015207761,-0.017810587,0.040215355,0.006429799,-0.006307886,0.037422836,0.002931093
-0.027849175,-0.002121806,-0.016804127,-0.025355261,0.041730186,0.006366109,-0.006433056,0.037448489,0.002940863
-0.027852384,-0.010327427,-0.017379233,-0.032924145,0.043238556,0.006299841,-0.006557602,0.037473991,0.002950624
-0.027855591,-0.019686948,-0.016812088,-0.040469838,0.044737479,0.006231004,-0.006681517,0.037499343,0.002960379
-0.027858797,-0.018186549,-0.012160945,-0.047944938,0.046223967,0.006159608,-0.006804794,0.037524543,0.002970125
-0.027862002,-0.002595433,-0.006701031,-0.055302044,0.047695034,0.006085664,-0.006927424,0.037549593,0.002979864
-0.027865205,0.007496440,-0.000886820,-0.062493754,0.049147693,0.006009182,-0.007049402,0.037574492,0.002989596
-0.027868407,0.012499109,0.004827219,-0.069472667,0.050578955,0.005930173,-0.007170719,0.037599240,0.002999320
-0.027871609,0.007744453,0.010064773,-0.076191381,0.051985836,0.005848645,-0.007291368,0.037623836,0.003009036
-0.027874808,-0.006539963,0.014553849,-0.082602495,0.053365347,0.005764610,-0.007411343,0.037648281,0.003018745
-0.027878007,-0.004124991,0.017020863,-0.088658607,0.054714502,0.005678078,-0.007530635,0.037672573,0.003028445
-0.027881204,0.003751789,0.018658966,-0.094312315,0.056030313,0.005589058,-0.007649238,0.037696714,0.003038139
-0.027884400,0.006724411,0.019789691,-0.099516219,0.057309794,0.005497562,-0.007767144,0.037720703,0.003047824
-0.027887595,-0.000066349,0.020227831,-0.104222916,0.058549958,0.005403598,-0.007884346,0.037744539,0.003057502
-0.027890789,-0.006687846,0.019996309,-0.108385005,0.059747817,0.005307178,-0.008000836,0.037768223,0.003067172
-0.027893981,-0.008207438,0.019118050,-0.111955084,0.060900385,0.005208311,-0.008116609,0.037791754,0.003076834
-0.027897172,-0.004692481,0.017615980,-0.114885753,0.062004675,0.005107008,-0.008231655,0.037815132,0.003086488
-0.027900362,-0.001030739,0.015333430,-0.117129609,0.063057700,0.005003279,-0.008345969,0.037838357,0.003096135
-0.027903551,0.007269115,0.012734642,-0.118639251,0.064056472,0.004897134,-0.008459542,0.037861429,0.003105774
-0.027906738,0.004507906,0.010474358,-0.119339788,0.064970516,0.004788583,-0.008572368,0.037884347,0.003115405
-0.027909924,-0.009083190,0.008276972,-0.119211434,0.065824461,0.004677637,-0.008684438,0.037907112,0.003125028
-0.027913109,-0.005209702,0.006773834,-0.117177169,0.066615445,0.004564305,-0.008795747,0.037929723,0.003134643
-0.027916293,0.003781390,0.004367449,-0.114289673,0.067340608,0.004448598,-0.008906286,0.037952180,0.003144250
-0.027919475,-0.002494328,0.001468008,-0.110571880,0.067997089,0.004330525,-0.009016049,0.037974483,0.003153850
-0.027922656,0.010166517,-0.013373865,-0.098774944,0.068582028,0.004210098,-0.009125028,0.037996631,0.003163441
-0.027925836,-0.005629239,-0.009901838,-0.086759190,0.069092565,0.004087326,-0.009233216,0.038018625,0.003173025
-0.027929015,-0.030151976,-0.003191122,-0.074176183,0.069525838,0.003962219,-0.009340605,0.038040465,0.003182600
-0.027932192,-0.067954871,0.006402914,-0.061114533,0.069878987,0.003834788,-0.009447188,0.038062149,0.003192168
-0.027935368,-0.108591106,0.018524905,-0.047662851,0.070149152,0.003705042,-0.009552959,0.038083679,0.003201728
-0.027938543,-0.161613859,0.032819484,-0.033909747,0.070487995,0.003418469,-0.009657909,0.038105053,0.003211279
-0.027941717,-0.211576310,0.048931283,-0.019943832,0.070738020,0.003129714,-0.009762032,0.038126272,0.003220823
-0.027944889,-0.258031639,0.066504937,-0.005853716,0.070896254,0.002838901,-0.009865320,0.038147336,0.003230359
-0.027948060,-0.320533024,0.085185077,0.008271992,0.070959723,0.002546152,-0.009967767,0.038168244,0.003239886
-0.027951230,-0.403633646,0.104616338,0.022344679,0.070925453,0.002251590,-0.010069363,0.038188995,0.003249405
-0.027954398,-0.456886684,0.124443353,0.036275737,0.070790472,0.001955338,-0.010170104,0.038209591,0.003258917
